parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,census_tract,x_coord,y_coord,crime_count_500m
541062200,2024-10-01,245000,3,2,1520,1950,19149,1,4,4,312,2716359.23780331,267531.74012288,65
541041000,2024-09-30,190000,3,1,970,1950,19149,1,4,4,312,2716163.17782798,267239.29845054,86
502462400,2024-08-21,425000,3,3,1672,1950,19150,1,4,2,261,2688870.94697948,279940.58275922,39
311243700,2024-09-17,508500,3,2,1692,1875,19125,1,3,3,160,2702809.12842065,245846.38388738,67
482259300,2024-09-17,100000,3,1,1188,1920,19145,1,4,4,37,2687972.18663789,226982.88946222,92
612402300,2024-09-27,235000,3,1,1120,1935,19120,1,4,4,274,2703094.1170239,267124.22650221,54
491296800,2024-09-24,210000,3,1,1360,1935,19141,1,4,2,284,2699586.24313414,263148.38537255,99
393435900,2024-09-25,275000,3,1,1240,1925,19148,1,4,4,41,2694132.38691589,223629.21670763,77
313117810,2024-10-02,295000,2,2,1016,1875,19125,1,3,3,160,2704394.67314981,245111.26560697,67
121129600,2024-09-27,35000,3,1,1024,1930,19144,1,4,4,245,2692115.96115872,266293.70421313,62
402073700,2024-09-13,108000,3,1,1024,1953,19142,1,4,4,67,2676821.29522581,225637.99943547,179
391290100,2024-09-30,310000,3,1,1338,1925,19148,1,4,4,42,2697312.04689515,222897.6892993,60
381012100,2024-09-16,45000,3,1,908,1940,19132,1,4,4,172,2691011.36756739,252618.47139305,160
152283900,2024-09-09,538000,2,2,1042,1920,19130,1,3,3,136,2688150.0169909,242968.12848905,61
313095700,2024-09-09,390000,3,1,1027,1900,19125,1,3,3,160,2704329.7585814702,245039.25590846,59
611303800,2024-09-30,190000,3,1,1140,1953,19120,1,4,4,271,2703386.0042354,270488.47961621,77
121146700,2024-09-30,70000,3,1,1120,1920,19144,1,4,4,245,2693784.0746204,262988.91456288,49
211375000,2024-10-01,243500,3,1,1284,1900,19127,1,4,4,214,2675201.91329397,263753.67025122,46
562127400,2024-09-17,307000,3,1,1050,1960,19152,1,4,4,337,2722244.77229206,279211.83159205,40
12083700,2024-09-20,321500,2,1,1232,1920,19147,1,3,3,28,2695484.02266406,227875.72560304,182
291000048,2024-09-26,299000,3,1,1408,2024,19121,1,1,1,139,2690541.55453065,245539.31757239,113
291000058,2024-09-20,299000,3,1,1408,2024,19121,1,1,1,139,2690439.96057373,245505.06271963,100
232007400,2024-05-29,200000,5,2,1436,1940,19124,1,4,3,293,2712986.12447082,257685.49439546,97
531013900,2024-09-25,230000,3,1,1332,1925,19111,1,4,4,311,2715783.84722181,267918.73049062,62
391151100,2024-09-30,190000,3,1,940,1920,19148,1,4,4,42,2697636.10563023,223321.4778218,50
43128300,2024-09-27,185000,4,2,1492,1920,19131,1,4,4,112,2673121.68254632,242507.56576188,126
221027800,2024-09-16,200000,3,1,1706,1925,19119,1,4,4,389,2690219.06731473,274468.16325788,17
631365900,2024-09-26,360000,3,2,1374,1962,19111,1,4,4,340,2718540.29512098,281522.05072488,15
888113704,2024-09-10,230000,1,1,619,1900,19146,1,4,3,22,2692492.97648081,230698.11628371,334
582408302,2024-09-30,467000,6,2,2644,1967,19116,1,4,4,357,2727515.29390323,297936.85254088,15
611394000,2024-09-25,250000,3,2,1328,1956,19120,1,4,4,272,2705321.24708407,271755.94886605,22
214153000,2024-09-25,370000,3,1,1340,1965,19128,1,4,3,217,2673614.65564173,270267.76122563,7
22195000,2024-09-23,428000,3,2,1174,1920,19147,1,4,4,18,2696042.39654732,231666.5339663,55
241188200,2024-09-27,1000000,3,2,2102,1930,19104,1,3,3,90,2685998.58034889,239585.13394271,68
592312400,2024-09-20,350000,4,2,1890,1945,19138,1,4,4,389,2691435.95037964,271823.84997697,4
493130500,2024-09-11,85000,3,1,1360,1940,19141,1,4,4,276,2699341.72557856,270161.93171288,64
213153400,2024-09-13,319900,3,1,1248,1940,19128,1,4,4,212,2679847.26850456,264589.37396038,47
282314400,2024-07-24,25000,3,1,896,1915,19132,1,4,4,169,2687865.00246906,250367.88862388,122
53137700,2024-09-24,570000,2,3,927,1875,19107,1,4,2,11,2694116.31181681,233844.65756279,129
311230800,2024-09-04,299000,2,1,1140,1875,19125,1,4,4,160,2703769.09500465,246748.86928713,55
222215100,2024-09-24,1200000,6,4,6615,1916,19119,1,3,3,255,2686218.67570923,275067.35661329,15
132200300,2024-09-30,193030,3,1,1186,1925,19140,1,4,4,280,2694928.86498173,261883.04439931,142
462116700,2024-09-13,305000,3,2,1260,1925,19143,1,4,3,80,2675882.82236522,234122.41980255,65
421480900,2024-08-19,67000,4,1,1516,1942,19120,1,4,4,290,2706448.14410847,263986.67536263,29
281017600,2024-09-27,100000,2,1,928,1915,19132,1,4,2,172,2690868.17034723,252525.57066022,154
161158501,2024-08-28,132600,4,1,1564,1915,19132,1,3,3,167,2694241.1878794,251034.56576821,242
211399955,2024-09-25,580000,3,2,2349,2014,19127,1,3,3,214,2675361.30897257,264370.1260393,34
251096200,2024-09-09,335000,3,2,1210,1925,19134,1,3,2,180,2708427.73594981,248259.10675222,48
262139100,2024-09-19,337000,3,2,1038,1920,19145,1,4,3,38,2689429.09743798,224489.12378046,50
888650185,2024-09-24,280000,2,2,1564,1972,19114,1,4,3,351,2742644.25117806,272024.79117613,0
888650123,2024-09-26,223375,1,1,1255,1972,19114,1,4,4,351,2742221.44001581,272346.53856413,0
32207600,2024-08-29,195000,3,1,956,1925,19143,1,4,2,83,2671675.46496631,235742.42771739,93
332271400,2024-09-30,250000,3,2,1100,1925,19124,1,4,4,191,2709083.36291939,256982.73202147,130
332435400,2024-09-27,245000,3,1,1120,1925,19124,1,4,4,190,2710399.64506373,257679.50195338,75
42235200,2024-03-20,163000,3,1,1062,1920,19131,1,4,3,95,2672790.33740848,241295.09148079,156
212344100,2024-09-26,530000,4,3,2125,1960,19128,1,3,3,216,2672835.32780406,267742.33156522,4
451220900,2024-09-24,285000,3,2,1144,1920,19134,1,4,3,379,2711688.90724897,249312.84775497,82
642202900,2024-09-30,240000,3,1,1237,1920,19136,1,4,4,331,2728356.48021297,269268.6319903,69
572125436,2024-09-05,380000,3,1,1224,1959,19114,1,4,3,348,2737349.81065148,278601.55262887,18
72138500,2024-09-23,75000,2,1,812,1935,19140,1,4,4,383,2701569.89435056,260143.88022672,98
212178000,2024-09-06,460000,4,1,1888,1930,19128,1,4,2,213,2678161.35619397,263655.64124779,22
652480800,2024-09-27,300000,3,2,1404,1945,19114,1,4,4,352,2742539.91542873,277568.7984608,35
632212000,2024-09-27,575000,3,2,1978,1965,19115,1,4,3,344,2722130.79614206,292581.22906581,3
514240200,2024-09-27,115000,4,1,1350,1960,19143,1,4,4,70,2676981.54031214,229044.37812138,113
314060000,2024-09-23,265000,2,1,804,1875,19125,1,4,3,161,2704068.7194054,247705.41264963,113
631031000,2024-09-19,310000,3,2,1103,1960,19111,1,4,4,341,2715388.24794739,283871.88920105,9
351158400,2024-09-11,145000,3,1,1090,1940,19124,1,4,4,390,2712416.17088631,266162.64935713,81
632282000,2024-09-18,300000,3,1,1066,1965,19111,1,4,4,342,2718805.51046981,282796.54161422,23
888062454,2024-09-30,582500,2,2,1455,2009,19123,1,3,3,142,2701562.46424732,239764.2894243,28
361276100,2024-09-26,595000,4,3,2020,2024,19146,1,1,1,20,2688775.96422981,230450.79361564,78
392185900,2024-09-27,100000,2,2,884,1915,19148,1,4,3,42,2696397.64747722,224025.63586231,92
662608600,2024-09-23,335000,3,1,1296,1973,19154,1,4,4,362,2746263.18652548,284850.61066879,23
341149200,2024-09-26,175000,5,2,1671,1915,19151,1,4,3,101,2671483.16712256,241475.60358697,95
392125600,2024-08-28,275000,3,1,1080,1920,19148,1,4,3,42,2696733.14090073,224663.82093763,67
432332000,2024-09-27,75000,3,1,960,1915,19140,1,4,4,198,2698823.86998698,257666.78773996,195
452370200,2024-09-27,26000,2,1,1030,1920,19134,1,4,4,188,2709920.85369848,253864.84422839,128
771015500,2024-09-24,730000,4,1,1982,1857,19147,1,4,4,11,2695134.98760098,233203.21527614,70
622392900,2024-09-27,205000,3,1,1088,1952,19124,1,4,4,298,2719741.09849365,260531.65307322,40
622449200,2024-09-17,110000,2,1,740,1935,19124,1,4,4,299,2718197.12421939,258876.83420438,75
394162900,2024-08-21,270000,3,1,1024,1925,19148,1,4,4,40,2693416.40770482,223691.82320972,77
212317400,2024-09-06,302900,3,1,1288,1925,19128,1,4,4,215,2675626.94689272,267191.71783705,51
442117400,2024-09-06,80000,3,1,1154,1925,19131,1,4,5,111,2676950.63814297,243248.32937221,82
212020900,2024-09-30,305000,3,1,1200,1925,19128,1,4,4,210,2679994.72162172,262196.39252588,38
601039900,2024-08-23,217000,3,1,1500,1925,19139,1,4,4,86,2677395.92268547,237329.35203697,102
491299500,2024-08-29,200000,3,1,1496,1935,19141,1,4,3,284,2699659.79580857,263689.77831863,94
421611900,2024-09-27,194500,3,2,800,1930,19124,1,4,4,289,2707701.5093839,260285.40028489,75
261118900,2024-08-28,253000,3,1,1056,1920,19145,1,4,4,39,2691593.38740073,224316.33508405,72
111369100,2024-09-03,170000,4,1,1196,1940,19132,1,4,3,172,2691905.07805032,254516.14640346,564
493241600,2024-08-14,391399,6,3,3000,1935,19141,1,4,4,268,2698627.99931572,271541.63761488,43
402144700,2024-09-23,48000,2,1,930,1925,19142,1,4,4,67,2675917.71960515,226343.91239372,89
31031000,2024-09-30,229900,4,2,1522,1920,19139,1,4,3,83,2671441.17081548,238376.94475804,97
352204500,2024-09-27,180000,2,1,1792,1950,19120,1,4,4,305,2708392.1103649,271541.80362505,28
252547100,2024-09-26,50000,3,1,999,1920,19134,1,4,4,178,2706738.2140664,251998.39258072,747
451401200,2024-09-26,175000,3,1,1004,1920,19134,1,4,4,382,2709668.4719854,250220.79771072,90
888064962,2024-09-24,492500,2,2,1297,1995,19147,1,3,4,366,2699982.32698764,231472.96808046,7
341158400,2024-09-20,125000,3,1,1074,1925,19139,1,4,4,96,2671034.79498781,239288.9104538,124
311258200,2024-09-25,395000,2,1,1105,1875,19125,1,4,2,160,2703020.17064948,245865.7910008,50
322031400,2024-08-23,249900,4,2,1589,1915,19121,1,4,2,152,2692127.23443015,248142.60107972,131
888037270,2024-09-27,330000,1,1,976,1970,19106,1,4,3,2,2696720.17832823,237470.16474746,37
311243900,2024-09-27,590000,4,2,2412,1875,19125,1,3,3,160,2702836.17036131,245869.31986514,67
521344200,2024-08-30,198000,3,1,1040,1920,19131,1,4,4,119,2674896.93752597,247168.58104613,80
888110714,2024-09-23,600000,2,2,1199,1928,19103,1,3,3,8,2691846.58472897,234890.01373979,376
582270300,2024-09-03,390000,3,2,1732,1969,19116,1,4,4,358,2729025.75315264,298795.4154563,16
341106100,2024-09-09,70000,3,1,1088,1925,19139,1,4,4,96,2671696.90225939,240074.59949921,176
888116040,2024-09-26,660000,2,2,1281,1925,19103,1,3,4,4,2692536.16832356,236901.21542604,418
292259900,2024-08-26,289900,3,1,940,1925,19121,1,3,2,137,2687738.6969474,245817.69726497,96
22227910,2024-09-27,689000,3,3,2073,1915,19147,1,2,2,18,2693413.66919322,231775.1833553,58
181204000,2024-09-18,529000,4,3,1791,1925,19125,1,3,3,158,2703744.78731048,243883.20703946,107
663200400,2024-09-14,220000,3,1,1152,1965,19154,1,4,4,363,2742954.40082023,290751.00930105,30
663344700,2024-09-12,265000,2,1,900,1974,19154,1,4,4,363,2743885.70505998,289823.74901646,38
888050737,2024-09-26,338500,1,1,1063,1973,19106,1,4,4,10,2696743.56574865,233862.10962763,41
392200500,2024-09-25,180000,3,1,920,1920,19148,1,4,4,42,2696895.98998448,223717.27263388,95
411353000,2024-09-27,249000,2,1,1024,1935,19135,1,4,2,325,2725504.04726957,262917.84580739,105
463185400,2024-06-12,240000,3,2,1224,1925,19143,1,4,3,81,2674230.07665499,234745.97236122,98
421601100,2024-09-26,265000,3,1,1500,1930,19120,1,4,3,289,2707465.27691673,260298.23687339,88
393209300,2024-09-25,175000,2,1,1040,1925,19148,1,4,4,41,2694916.45916665,223767.0556708,153
172442900,2024-09-20,155000,3,1,1108,1925,19138,1,4,3,279,2694767.24949132,269700.82207079,90
612443700,2024-09-09,195000,3,1,1180,1935,19120,1,4,3,273,2704104.91749573,268555.18033321,86
888001029,2024-09-24,529995,3,2,1492,2022,19125,1,1,1,378,2705913.11499481,242934.33000022,6
404337200,2024-09-19,50000,3,1,960,1930,19153,1,4,4,60,2673053.69219673,220872.61985864,52
101198700,2024-09-04,237500,3,1,1030,1925,19138,1,4,3,266,2695346.0833074,277506.04300888,82
371352600,2024-08-16,37500,3,1,960,1920,19133,1,4,4,165,2697035.71116173,249286.4219548,64
141448000,2024-09-25,295000,3,1,1360,1965,19122,1,4,4,141,2695629.67493181,243527.92625396,74
582542100,2024-09-16,475000,3,2,1832,1960,19116,1,4,4,359,2731830.34793715,296648.52965821,9
211094713,2024-09-26,385000,4,2,1506,2013,19128,1,3,3,210,2677376.01229222,262730.03515938,42
481301400,2024-09-25,130000,3,1,1120,1920,19145,1,4,4,37,2689643.74956773,226109.79015855,84
481264300,2024-09-26,150000,3,1,984,1920,19145,1,4,4,37,2690186.50373156,226202.75027446,82
888055016,2024-09-24,550000,2,2,1566,1971,19106,1,4,3,10,2697248.41906965,234175.83472197,38
161154200,2024-09-23,74000,4,2,1432,1915,19132,1,3,3,167,2694128.30391881,250213.35218754,255
393419700,2024-09-24,150000,3,1,1070,1925,19148,1,4,4,41,2694282.35085481,223824.60181555,83
522124500,2024-09-18,440000,5,3,2240,1925,19131,1,3,3,118,2673330.37799506,249008.9599113,53
452256000,2024-09-19,58000,4,1,2190,1910,19134,1,6,5,188,2709187.28036247,252085.77167104,103
888310320,2024-09-10,460000,2,2,1192,2016,19125,1,1,1,161,2702528.35306357,246168.73921379,63
363108300,2024-09-17,200000,2,1,890,1920,19145,1,4,3,31,2689859.91350548,228131.12535472,91
888560707,2024-09-04,290000,2,2,1108,1980,19115,1,4,4,345,2725640.06799489,285001.83608814,21
12083800,2024-09-24,296596,2,1,603,1920,19147,1,4,4,28,2695481.89405939,227861.68724529,183
541020800,2024-09-04,175000,3,1,1002,1950,19149,1,4,4,312,2716459.6769069,266597.93982513,69
43050800,2024-08-22,126000,4,1,1544,1920,19131,1,4,4,112,2673845.70045523,242653.42012897,106
361346400,2024-09-17,340000,2,2,1124,1925,19146,1,2,2,20,2688395.94300823,230507.67342313,88
21590500,2024-09-24,500000,2,1,1280,1915,19147,1,4,4,23,2693721.16103232,229537.54150513,45
663252700,2024-08-26,365000,3,1,1360,1974,19154,1,4,3,363,2743565.51573972,290475.10565338,15
888304244,2024-09-25,480000,2,2,1832,2012,19146,1,3,3,19,2690749.20733055,231821.18687221,65
363066900,2024-09-24,300000,3,1,1350,1925,19145,1,4,4,31,2690368.33604506,228337.86477064,74
888560241,2024-09-18,302000,3,2,1518,1980,19115,1,4,4,345,2726488.15553756,285191.16871472,28
132399700,2024-09-24,24500,3,1,1024,1940,19141,1,4,4,280,2695898.67078489,263161.96342938,33
406167300,2024-08-30,160000,3,1,960,1916,19142,1,4,4,60,2673424.44112715,221716.00006163,75
302253600,2024-09-11,645000,3,2,1343,1920,19146,1,2,2,13,2689042.55326356,231566.24020363,46
303026700,2024-09-25,1375000,3,3,1931,1925,19146,1,2,2,12,2689266.13057232,233678.5063203,262
501094500,2024-09-05,265000,3,1,1230,1950,19150,1,4,2,263,2691670.19531798,280204.39292713,56
631116800,2024-08-28,414900,3,2,1097,1925,19111,1,3,2,339,2714806.44202439,279785.81502414,12
331115800,2024-09-27,79000,3,1,1176,1920,19134,1,4,4,192,2706771.79208323,253359.65757471,268
331160800,2024-09-26,70000,3,1,1188,1925,19134,1,4,4,192,2707156.49636631,253684.31735846,152
351118400,2024-09-06,165000,3,1,1148,1950,19124,1,4,4,390,2712572.88710831,265277.26530114,124
364224800,2024-09-26,250000,2,2,840,1920,19146,1,4,2,33,2685338.05181432,229885.52670155,115
482125800,2024-09-20,302000,3,1,1120,1950,19145,1,4,4,36,2685187.23059365,227883.44081071,59
422234300,2024-09-26,215000,3,2,1116,1930,19120,1,4,2,286,2702730.11283064,265050.64108247,85
663250700,2024-09-19,329900,3,1,1360,1974,19154,1,4,3,363,2743136.40964256,290004.57641071,21
888581589,2024-09-17,192500,1,1,712,1960,19116,1,4,3,358,2730559.26386514,301244.66022971,12
361207410,2024-08-31,780000,3,3,2553,2015,19146,1,3,3,21,2689528.51685856,230739.43870763,77
611308100,2024-08-27,195000,3,1,1140,1951,19120,1,4,4,271,2703583.56650431,270644.3595538,51
232092400,2024-09-13,195000,3,3,1395,1935,19124,1,4,3,294,2716077.46212015,258340.62366264,60
262241900,2024-09-17,200000,4,1,1514,1920,19145,1,4,4,39,2690412.48261032,225251.48511663,52
132392600,2024-08-30,105000,3,1,1216,1930,19140,1,4,4,280,2695777.61492464,262989.86666071,28
92141325,2024-08-28,895000,3,2,1974,1925,19118,1,4,4,231,2682629.92862165,277686.2155488,93
291000055,2024-09-13,299000,3,1,1408,2024,19121,1,1,1,139,2690433.38643989,245457.6363053,103
583230092,2024-09-09,420000,3,2,1555,2018,19116,1,1,1,364,2741003.87158482,298401.09505072,2
302099700,2024-09-25,595000,3,2,1800,1915,19146,1,3,3,13,2688217.27013724,232462.54287297,34
351185400,2024-09-24,160000,3,1,1030,1940,19124,1,4,4,390,2713036.63125956,266093.66721164,136
393325100,2024-09-23,228000,3,1,1148,1925,19148,1,4,4,41,2694015.67651939,225096.25511213,143
561097500,2024-09-14,315000,3,3,1080,1960,19111,1,4,4,338,2718443.84518264,277084.53007238,18
371392900,2024-09-18,26000,3,1,810,1920,19133,1,4,5,164,2697958.89501089,250010.61834104,119
422208100,2024-09-05,153000,3,1,1120,1930,19120,1,4,4,286,2702481.0336044002,264386.21819872,98
382096000,2024-09-18,295000,3,1,1056,1945,19129,1,4,4,207,2686638.75984281,258191.53472197,34
262379100,2024-09-11,546000,4,3,1848,2004,19145,1,4,4,373,2687598.00759622,220064.12245989,11
181000004,2024-09-17,1041000,4,3,2504,2024,19125,1,1,1,158,2701965.8692804,243913.58591571,71
191416500,2024-09-16,230000,2,1,736,1925,19133,1,2,2,163,2701618.49661556,248291.23759347,102
663239300,2024-09-23,349999,3,1,1360,1961,19154,1,4,3,363,2744835.74515465,291246.75994997,20
214015100,2024-09-23,375000,3,1,1356,1960,19128,1,4,4,217,2676273.25170247,269985.62104188,11
251216500,2024-09-18,145000,2,1,700,1920,19134,1,4,4,180,2710010.2882309,247878.11604439,68
251379800,2024-08-30,322500,3,2,1246,1925,19134,1,3,2,180,2708239.20778356,248231.68620338,51
172423800,2024-09-10,120000,3,1,966,1920,19138,1,4,4,279,2694813.54106539,268636.58633839,95
592091600,2024-08-09,95000,3,1,1042,1915,19144,1,4,4,389,2690344.72519989,271275.25297704,55
92168800,2024-08-12,675000,5,3,2391,1925,19118,1,4,4,231,2681410.60724139,278447.84558721,13
541017600,2024-09-25,225000,3,1,1166,1950,19149,1,4,4,312,2715877.35654923,266994.07485963,86
292073010,2024-09-12,280000,3,1,1354,2024,19121,1,1,1,137,2688533.04903322,245161.44693705,123
531053700,2024-09-27,200000,3,1,1080,1925,19111,1,4,4,311,2716310.83796573,268293.00303605,97
92233100,2024-09-24,1400000,4,3,3528,1996,19118,1,4,3,385,2676941.10207281,282031.8820543,0
11008600,2024-09-24,180000,2,1,816,1920,19147,1,4,4,27,2698288.33562498,228240.41549046,66
591071300,2024-09-16,207000,3,1,1080,1915,19138,1,4,3,249,2693118.04281598,271899.27338254,68
433371000,2024-09-24,95000,3,1,1050,1940,19140,1,4,4,197,2699244.40195431,258871.54910997,158
433168800,2024-09-26,100000,3,1,1500,1936,19140,1,4,4,198,2697527.56647722,258847.63544388,115
433044700,2024-09-11,92000,3,2,848,1920,19140,1,4,4,197,2700567.20573914,258527.44546747,176
662569300,2024-09-20,250000,3,2,1260,1973,19154,1,4,2,362,2745758.21640681,285005.84723496,35
272119100,2024-09-17,425000,3,1,1300,1900,19104,1,4,4,87,2680660.8626779,235174.47478504,55
233018500,2024-09-19,200000,4,2,1650,1935,19124,1,4,4,292,2709134.39496957,264496.44402814,31
41091100,2024-09-20,200000,4,2,2048,1925,19131,1,4,2,112,2674800.18935989,242856.72188772,110
43200100,2024-09-13,185000,3,1,1086,1920,19131,1,4,3,113,2673290.79703748,244633.39484355,116
404129200,2024-09-17,169900,3,1,960,1925,19153,1,4,4,55,2671211.97639197,221045.96728097,62
591201900,2024-09-16,80000,3,1,1432,1925,19138,1,4,4,248,2691607.28501073,270301.5826803,57
531308800,2024-09-12,225000,3,1,1312,1925,19149,1,4,3,311,2714687.64009665,266641.41513188,210
41281100,2024-08-29,149999,3,1,840,1925,19131,1,4,4,113,2673628.31276664,245630.10741705,65
221259100,2024-09-23,100000,3,1,1260,1925,19138,1,4,4,389,2689436.31723981,272191.50442538,87
406305700,2024-09-23,65000,3,1,1044,1920,19142,1,4,4,67,2676113.15983106,223734.53736313,129
211478400,2024-09-10,440000,2,1,1360,1900,19127,1,4,4,214,2674561.18622898,263668.96897705,45
442315600,2024-08-30,182500,4,2,1450,1925,19139,1,4,4,103,2675772.49712656,241197.08019388,146
102455400,2024-09-23,285000,3,3,1444,1925,19138,1,4,2,264,2693505.96526848,276889.89496297,65
372040500,2024-09-14,45000,3,1,920,1925,19133,1,4,4,175,2699096.78348315,253490.55429454,123
312000354,2024-09-23,748849,3,2,1488,2024,19125,1,1,1,378,2706375.41033006,243861.82420821,13
392076600,2024-09-23,250000,3,1,980,1920,19148,1,4,4,42,2697182.99269131,225054.83524747,51
71339300,2024-09-25,66000,2,1,1016,1920,19134,1,4,4,176,2702734.4327039,252208.25042872,188
888050613,2024-09-27,440000,1,1,1065,1973,19106,1,4,4,10,2696743.56574865,233862.10962763,41
352209300,2024-09-26,241000,3,1,1120,1950,19111,1,4,4,305,2708997.57929832,272214.26520664,22
11255800,2024-09-12,395000,3,2,1190,1920,19147,1,4,4,27,2696493.82116939,228126.74347371,54
491191300,2024-09-16,98000,3,1,1290,1940,19120,1,4,4,284,2700503.54182447,262821.55564563,74
